12/22/2015,1165.4,IQTR320254115,IQ115086946,Private Company,IQ20359573
12/15/2015,11400,IQTR319618608,IQ319617490,Assets/Products,IQ6428883
11/2/2015,40.74,IQTR327051693,IQ327051107,Assets/Products,IQ247071557
12/4/2015,173.25,IQTR318558442,IQ318558381,Private Company,IQ7655549
10/26/2015,224.05,IQTR315279480,IQ4074310,Private Company,IQ1925071
10/21/2015,279.29,IQTR378342549,IQ378342349,Assets/Products,IQ874480
12/21/2015,211.89,IQTR321827566,IQ52324921,Private Company,IQ116198979
11/17/2015,173,IQTR320303040,IQ47014591,Private Company,IQ23893
10/22/2015,373.19,IQTR315189609,IQ276529923,Private Company,IQ114602010
10/26/2015,77.27,IQTR315196092,IQ30964761,Private Company,IQ289036322
12/16/2015,525.29,IQTR319629022,IQ319628992,Assets/Products,IQ336774
11/16/2015,97.65,IQTR317115201,IQ317114841,Assets/Products,IQ51538497
12/6/2015,633.95,IQTR318800969,IQ29000453,Private Company,IQ318800894
10/28/2015,997.43,IQTR315386934,IQ22277393,Private Company,IQ58859794
10/20/2015,90.98,IQTR314704651,IQ310548533,Private Company,IQ240458301
12/22/2015,36.45,IQTR320187361,IQ320187272,Assets/Products,IQ33198138
12/16/2015,33.91,IQTR319621972,IQ1492701,Private Company,IQ9985914
11/10/2015,274.09,IQTR316731861,IQ4247457,Private Company,IQ4161687
12/1/2015,622.63,IQTR318233632,IQ318232877,Assets/Products,IQ6574375
11/11/2015,675,IQTR316668551,IQ316668497,Assets/Products,IQ5497975
10/21/2015,125.4,IQTR314824929,IQ910737,Private Company,IQ49645717
11/26/2015,95.47,IQTR317839579,IQ311965829,Assets/Products,IQ47845265
10/1/2015,2055.17,IQTR312634865,IQ20881176,Private Company,IQ308047
12/29/2015,87.97,IQTR320793342,IQ320791458,Assets/Products,IQ26782
10/29/2015,32.29,IQTR318377085,IQ4327822,Private Company,IQ4803319
12/18/2015,457.35,IQTR323652165,IQ9830326,Private Company,IQ114125053
11/10/2015,126.29,IQTR316545010,IQ316544994,Assets/Products,IQ361335
11/2/2015,52.67,IQTR316168475,IQ139510740,Private Company,IQ61421071
12/18/2015,2677.68,IQTR319819568,IQ319819453,Assets/Products,IQ99285754
11/11/2015,25.25,IQTR318286689,IQ318286584,Assets/Products,IQ379493
12/29/2015,82.11,IQTR325436149,IQ222949272,Private Company,-
12/31/2015,2019.45,IQTR321213708,IQ33304,Private Company,IQ26259736
12/11/2015,27.31,IQTR319621477,IQ319621443,Private Company,IQ681160
11/10/2015,347.71,IQTR316496829,IQ3434256,Private Company,IQ4200916
11/23/2015,212.19,IQTR317563393,IQ30916784,Private Company,IQ10969688
11/30/2015,448.44,IQTR318120859,IQ318331047,Private Company,IQ6562238
10/20/2015,538.48,IQTR314921458,IQ9794102,Public Company,IQ32432181
10/26/2015,156.67,IQTR315215081,IQ42894289,Private Company,IQ348835
12/17/2015,3698.2,IQTR319733597,IQ232585223,Private Company,IQ336774
12/7/2015,210,IQTR318712032,IQ266893,Private Company,IQ30839
12/18/2015,377.92,IQTR319849867,IQ319847346,Assets/Products,IQ232036063
11/24/2015,194.36,IQTR317657434,IQ317657332,Private Company,IQ52511612
11/2/2015,2517.26,IQTR315848113,IQ424885,Private Company,IQ29481629
12/18/2015,135.86,IQTR319827956,IQ9830326,Private Company,IQ114125053
12/17/2015,31.39,IQTR323361114,IQ26049405,Public Company,IQ323547177
10/20/2015,72.91,IQTR318453743,IQ767831,Private Company,IQ317851565
12/17/2015,383.69,IQTR319748376,IQ319748332,Assets/Products,IQ319092
11/2/2015,5361.59,IQTR315835459,IQ27779,Private Company,IQ315906966
12/22/2015,117.11,IQTR320208141,IQ7990514,Private Company,IQ27212
11/5/2015,204.64,IQTR316215675,IQ30872580,Private Company,IQ24494
12/11/2015,232.115,IQTR319128152,IQ244206234,Private Company,IQ25758029
12/11/2015,232.115,IQTR319128152,IQ244206234,Private Company,IQ316347748
12/17/2015,164.57,IQTR319770432,IQ45532436,Private Company,IQ30820
12/4/2015,125.13,IQTR320056949,IQ133744958,Private Company,IQ47100672
11/25/2015,229.55,IQTR317741997,IQ25474229,Private Company,IQ2146380
10/27/2015,246.87,IQTR315291197,IQ3202542,Private Company,IQ142662120
10/26/2015,236.38,IQTR315194852,IQ22784126,Private Company,IQ410903857
12/11/2015,42.73,IQTR320265461,IQ320265342,Private Company,IQ20384650
10/29/2015,256.15,IQTR315531296,IQ25290,Private Company,IQ286495222
11/17/2015,150.28,IQTR317190995,IQ35041175,Private Company,IQ26837269
11/16/2015,245.79,IQTR317052788,IQ28544280,Private Company,IQ263232
10/30/2015,182.36,IQTR315805317,IQ12912883,Private Company,IQ186373
10/29/2015,250.79,IQTR315494964,IQ26471942,Private Company,IQ97461
11/24/2015,33.84,IQTR317680555,IQ317680536,Assets/Products,IQ7755957
10/14/2015,41.26,IQTR314060629,IQ314208068,Private Company,IQ27576
12/31/2015,127.64,IQTR650112676,IQ226975713,Private Company,IQ41899907
12/1/2015,36.83,IQTR321866747,IQ6783547,Private Company,IQ60438762
11/19/2015,111.62,IQTR322213524,IQ322213482,Private Company,IQ304257860
11/10/2015,65.48,IQTR316544002,IQ316543867,Assets/Products,IQ317627
11/10/2015,70.16,IQTR316652743,IQ316652676,Assets/Products,IQ416900
11/9/2015,63.24,IQTR316536306,IQ225370692,Private Company,IQ24970049
11/9/2015,25.23,IQTR316545745,IQ49183839,Private Company,IQ253076096
11/6/2015,46.81,IQTR316297107,IQ47341864,Private Company,IQ991051
11/5/2015,119.57,IQTR316229795,IQ316229764,Assets/Products,IQ12344550
11/3/2015,57.52,IQTR315967887,IQ114224485,Private Company,IQ347535
11/3/2015,174.37,IQTR316048098,IQ316047882,Assets/Products,IQ133840736
10/16/2015,52.8,IQTR314403886,IQ3599760,Private Company,IQ50182374
12/1/2015,82,IQTR318213900,IQ50276111,Private Company,IQ23435
10/21/2015,265.25,IQTR314854203,IQ26468,Private Company,IQ58220006
11/27/2015,73.88,IQTR318112831,IQ318112462,Private Company,IQ319680388
11/20/2015,171.61,IQTR317384480,IQ9664122,Private Company,IQ874567
12/18/2015,27.42,IQTR319843628,IQ319843582,Assets/Products,IQ278298574
12/23/2015,41.28,IQTR320301248,IQ270150255,Private Company,IQ409956
11/2/2015,29.54,IQTR315823124,IQ315822948,Assets/Products,IQ11187001
12/21/2015,215.22,IQTR321278626,IQ115485860,Private Company,IQ25171977
12/20/2015,42.67,IQTR320073793,IQ320073706,Private Company,IQ238655758
10/27/2015,223.29,IQTR317527858,IQ317520145,Private Company,IQ9549960
12/18/2015,207.39,IQTR320069029,IQ34009973,Private Company,IQ95940
10/23/2015,64.01,IQTR315966653,IQ13402454,Public Company,IQ320624173
12/17/2015,47.15,IQTR319757180,IQ228921481,Private Company,IQ646944
12/17/2015,135,IQTR319829524,IQ275312123,Private Company,IQ24310558
11/15/2015,55.01,IQTR317248258,IQ41699596,Public Company,IQ247856902
12/17/2015,87,IQTR319736805,IQ319736709,Assets/Products,IQ874804
11/6/2015,2514.48,IQTR316290043,IQ106585545,Private Company,IQ1379556
12/14/2015,235.55,IQTR320475306,IQ4717265,Private Company,IQ20505439
12/2/2015,581.47,IQTR318407837,IQ104485064,Public Company,IQ429043
11/27/2015,162.515,IQTR319438844,IQ5418699,Private Company,IQ23333
11/27/2015,162.515,IQTR319438844,IQ5418699,Private Company,IQ104673
12/9/2015,30.57,IQTR319085179,IQ268875571,Private Company,IQ40478841
11/2/2015,1882.13,IQTR315855326,IQ30422836,Private Company,IQ25798
12/4/2015,82.16,IQTR318730260,IQ133744958,Private Company,IQ47100672
11/3/2015,123.25,IQTR316729629,IQ316729552,Assets/Products,IQ217389033
12/1/2015,26.96,IQTR318229253,IQ131939,Private Company,IQ25537232
12/1/2015,40.07,IQTR318251117,IQ318251081,Assets/Products,IQ30550
11/11/2015,35.28,IQTR316664068,IQ316663973,Assets/Products,IQ379493
10/1/2015,50.12,IQTR312611628,IQ310903303,Private Company,IQ261604518
11/17/2015,42.79,IQTR317228741,IQ98184309,Private Company,IQ137697488
11/5/2015,115.43,IQTR316230592,IQ6967263,Private Company,IQ336648
11/20/2015,154.92,IQTR317406864,IQ32993441,Public Company,IQ32414310
11/20/2015,45.64,IQTR317407864,IQ32993441,Public Company,IQ32414310
11/25/2015,28.26,IQTR317726218,IQ317726114,Assets/Products,IQ22771186
11/30/2015,77.05,IQTR318214771,IQ183363389,Private Company,IQ154172707
11/11/2015,42.09,IQTR316643052,IQ224026258,Private Company,IQ9560513
11/24/2015,31.91,IQTR324396290,IQ324395991,Assets/Products,IQ244978297
11/19/2015,48.04,IQTR317285828,IQ106590617,Private Company,IQ279328663
11/19/2015,33,IQTR317442979,IQ317442950,Assets/Products,IQ51784479
11/19/2015,180,IQTR317359968,IQ317359668,Assets/Products,IQ12344550
11/18/2015,103.45,IQTR317235216,IQ25230324,Private Company,IQ31348
11/18/2015,36,IQTR317287159,IQ31096728,Private Company,IQ91093
11/16/2015,40.58,IQTR317222687,IQ153926136,Private Company,IQ19875
11/2/2015,769.46,IQTR315903253,IQ260981588,Private Company,IQ215548781
10/29/2015,175.86,IQTR315587278,IQ315586807,Assets/Products,IQ7797659
10/6/2015,2735.64,IQTR312935342,IQ256715164,Private Company,IQ928736
11/4/2015,72.37,IQTR316118267,IQ248663692,Assets/Products,IQ277914
11/4/2015,37.74,IQTR316433748,IQ84934853,Private Company,IQ25144982
11/2/2015,43.99,IQTR315892442,IQ315892062,Private Company,IQ359017
11/2/2015,63.49,IQTR315917923,IQ240997432,Private Company,IQ12315861
11/2/2015,32.92,IQTR316173834,IQ108757359,Private Company,IQ61421071
11/3/2015,108.18,IQTR326900585,IQ326900187,Private Company,IQ26259736
10/9/2015,510.2,IQTR313251877,IQ28463911,Private Company,IQ687140
11/3/2015,34.69,IQTR315989236,IQ315989220,Assets/Products,IQ370279
10/19/2015,35.58,IQTR314644464,IQ314818930,Assets/Products,IQ27189
10/26/2015,43.45,IQTR315206483,IQ11168590,Private Company,IQ22751
10/13/2015,69.28,IQTR314848792,IQ9735897,Public Company,IQ314847592
10/20/2015,144.59,IQTR314774832,IQ7913298,Private Company,IQ260005529
10/21/2015,227.31,IQTR314829236,IQ314828356,Private Company,IQ12932954
10/16/2015,57.54,IQTR314401073,IQ22000266,Private Company,IQ29762693
10/12/2015,38.14,IQTR313527936,IQ263691035,Private Company,IQ23220857
10/13/2015,104,IQTR313897425,IQ7621937,Private Company,IQ259671390
10/4/2015,125.9,IQTR312822471,IQ28579989,Private Company,IQ901985
10/11/2015,217.06,IQTR313744411,IQ313744375,Private Company,IQ41630765
10/9/2015,131.07,IQTR317327746,IQ275787080,Private Company,IQ285467
10/9/2015,263.9,IQTR313193494,IQ313193367,Assets/Products,IQ874641
11/3/2015,50.35,IQTR325158015,IQ308442957,Assets/Products,IQ701059
11/3/2015,50.35,IQTR325158015,IQ308442957,Assets/Products,IQ24454433
10/5/2015,26.525,IQTR312867282,IQ9951568,Private Company,IQ317440
10/5/2015,26.525,IQTR312867282,IQ9951568,Private Company,IQ115542
10/2/2015,32.5,IQTR312677544,IQ7641974,Private Company,IQ271531448
10/2/2015,81.77,IQTR312683611,IQ39739485,Private Company,IQ8819311
11/5/2015,36.79,IQTR326948801,IQ326948769,Assets/Products,IQ266190025
10/7/2015,41.04,IQTR313119933,IQ130905121,Private Company,IQ4476081
10/2/2015,26.69,IQTR312672487,IQ115983016,Private Company,IQ419846
10/1/2015,67.02,IQTR312659632,IQ264055763,Private Company,IQ4278369
10/13/2015,95.78,IQTR421560467,IQ421560389,Private Company,IQ26273
11/2/2015,29.03,IQTR315910478,IQ315910276,Assets/Products,IQ324452
